link,type_of_food,title,description,author_name,cook_time,num_of_people,calories,num_of_ingredients,ingredients,step,note,post_date
https://vnexpress.net/cach-lam-caramel-banh-flan-cuc-don-gian-4311155.html,,,,,,,,,,,,
https://vnexpress.net/cach-lam-banh-ngao-nghe-an-don-gian-4336736.html,,Cách làm bánh ngào Nghệ An đơn giản,"Bánh hình kén tằm dẻo mịn quyện trong mật mía sóng sánh, ngọt đậm đà và dậy mùi gừng rất hấp dẫn.",Bùi Thủy,35 phút,3-4 người,1.511 kcal,5,"['200 grams bột gạo nếp', '1 nhánh gừng tươi, thái sợi', 'Mật mía', '1/4 thìa cà phê muối', 'Nước nóng']",[],[],"Thứ tư, 11/8/2021, 19:00 (GMT+7)"
https://vnexpress.net/khoai-tay-chien-bo-mon-ngon-cho-bua-sang-don-gian-4311101.html,,,,,,,,,,,,
https://vnexpress.net/cach-lam-pizza-my-tom-don-gian-ngon-mieng-4333099.html,,"Cách làm pizza mỳ tôm đơn giản, ngon miệng","Với một chút biến tấu từ các nguyên liệu đơn giản, bạn sẽ có ngay món ăn ngon miệng cho các bé mùa giãn cách.",Bùi Thủy,30 phút,2-3 người,1.841 kcal,8,"['1 gói mỳ ăn liền', '2 quả trứng gà', '2 cái xúc xích', 'Phô mai mozzarella', 'Tương cà, tương ớt, sốt mayonnaise', 'Dầu ăn', 'Chảo chống dính', 'Hành lá, hành phi']",[],[],"Chủ nhật, 1/8/2021, 00:00 (GMT+7)"
https://vnexpress.net/cach-lam-bim-bim-khoai-tay-gion-rum-tai-nha-4333080.html,Quà - Món ăn vặt,Cách làm bim bim khoai tây giòn rụm tại nhà,"Với nguyên liệu và cách làm đơn giản, bạn có thể làm món ăn vặt rất ngon cho các con thời gian nghỉ giãn cách tại nhà.",Bùi Thủy,45 phút,2-3 người,2.304 kcal,5,"['4-5 củ khoai tây', 'Muối hạt', 'Dầu ăn', 'Bột nghệ hoặc nghệ tươi (nếu muốn màu vàng đẹp mắt)', 'Gia vị trộn: Đường, bột canh, bột ớt, bột tỏi hoặc bột canh.']",[],[],"Thứ sáu, 30/7/2021, 19:00 (GMT+7)"
https://vnexpress.net/ngo-chien-bo-4311010.html,,,,,,,,,,,,
https://vnexpress.net/cach-lam-banh-trang-nuong-bang-chao-4328375.html,,Cách làm bánh tráng nướng bằng chảo,"Vỏ bánh giòn rụm, nóng hổi, đa dạng màu sắc: màu vàng của trứng, màu đỏ của bò khô, hồng của xúc xích, xanh hành lá… rất hấp dẫn.",Bùi Thủy,30 phút,4-5 người,1.429 kcal,8,"['Bánh tráng', '3 trứng gà hoặc 6-8 trứng cút', 'Phần sốt bơ, sa tế: Sa tế, bơ mặn (nấu chảy), đường, giấm.', 'Xúc xích ăn liền', 'Phô mai,', 'Bò khô,', 'Hành lá cắt nhỏ, hành khô, tương ớt', 'Sốt mayonnaise.']",[],[],"Thứ năm, 22/7/2021, 00:00 (GMT+7)"
https://vnexpress.net/5-bien-tau-tu-khoai-lang-tim-4325149.html,,,,,,,,,,,,
https://vnexpress.net/ba-buoc-lam-banh-khoai-lang-tim-nung-ninh-4325164.html,,,,,,,,,,,,
https://vnexpress.net/banh-duc-nong-mon-an-dan-da-cho-ngay-mat-troi-4298553.html,,"Cách làm bánh đúc nóng ngon, đơn giảm mà chuẩn vị","Bánh đúc nóng mềm dẻo, thơm ngát mùi hành mùi, lạ miệng luôn là lựa chọn lý tưởng để lót dạ trong những ngày mát trời hoặc se lạnh.",Tô Hưng Giang,60 phút,4-5 người,1.432 kcal,15,"['100 gr bột gạo tẻ', '50 gr bột năng', '200 gr thịt lợn xay', '1/2 củ hành tây', 'Hành khô phi', '5 cây nấm hương', '3 cái mộc nhĩ', 'Mùi ra, hành lá', 'Phần nước chan', '500ml nước ninh xương (có thể dùng xương gà hoặc lợn)', '1 thìa dấm.', '1 thìa canh đường.', '2 thìa canh nước mắm.', 'Ngoài ra thêm: hạt tiêu.', 'Đường, mắm, muối, tiêu, ớt, giấm... hoặc nước cốt chanh. (Không có nước ninh xương thì ăn cùng nước mắm chua ngọt).']",[],[],"Thứ hai, 24/5/2021, 19:00 (GMT+7)"
https://vnexpress.net/cach-lam-banh-da-lon-la-dua-4298474.html,,,,,,,,,,,,
https://vnexpress.net/cong-thuc-lam-banh-bao-thanh-cong-tu-lan-dau-4298477.html,,,,,,,,,,,,
https://vnexpress.net/cong-thuc-lam-banh-bo-hap-ngon-mem-4298446.html,,,,,,,,,,,,
https://vnexpress.net/cach-lam-banh-tao-nuong-4298456.html,,,,,,,,,,,,
https://vnexpress.net/doi-song-cooking-nuoc-rau-ma-dau-xanh-4479309.html,"Món tráng miệng, giải khát","Cách làm nước rau má, đậu xanh giải nhiệt, làm đẹp","Rau má kết hợp với đậu xanh được ví là ""vitamin trẻ trung"" giúp làm đẹp và thanh nhiệt cơ thể.",Bùi Thủy,30 phút,3-4 người,1.236 kcal,6,"['300 g rau má tươi', '100 g đậu xanh', '100 g đường phèn (điều chỉnh độ ngọt theo khẩu vị)', '1 lít nước lọc (hoặc nước dừa tươi)', '1/2 thìa cà phê muối', 'Nước cốt dừa']",[],[],"Chủ nhật, 22/6/2025, 13:26 (GMT+7)"
https://vnexpress.net/doi-song-cooking-siro-man-giai-khat-ngay-he-4613829.html,"Món tráng miệng, giải khát",Cách làm siro mận giải khát ngày hè,"Mận đang vào chính vụ, khá nhiều và rẻ nên với cách làm đơn giản, bạn sẽ có ô mai mận dẻo và siro mận óng đỏ, làm đồ uống giải khát hiệu quả ngày hè.",Bùi Thủy,55 phút,10-12 người,4.367 kcal,5,"['2 kg mận hậu', '1 kg đường', '1/2 thìa cà phê muối tinh', '1 nhánh gừng tươi (rắc ô mai mận)', 'Nước']",[],[],"Thứ hai, 16/6/2025, 16:08 (GMT+7)"
https://vnexpress.net/doi-song-cooking-nuoc-tia-to-4475503.html,"Món tráng miệng, giải khát",Cách làm nước tía tô vừa giải nhiệt ngày hè vừa đẹp da,"Nước tía tô không chỉ có tác dụng giải cảm, thanh nhiệt mà còn giúp đẹp da, trị nám, mụn, chống lão hóa, chữa mề đay, dạ dày, người bị bệnh gout, nhuận tràng...",Bùi Thủy,15 phút,5 - 6 người,472 kcal,5,"['300 gr lá tía tô tươi', '2,5 lít nước', 'Đường phèn (tùy chỉnh theo khẩu vị)', 'Chanh', 'Muối']",[],[],"Thứ năm, 12/6/2025, 15:35 (GMT+7)"
https://vnexpress.net/doi-song-cooking-nuoc-sau-ngam-duong-4477631.html,"Món tráng miệng, giải khát",Hai cách làm nước sấu ngâm đường chua ngọt thêm cay nhẹ từ gừng,"Quả sấu giòn róc hạt, ngấm đường, nước chua dịu ngọt, thơm mùi sấu đặc trưng quyện với chút the cay từ gừng.",Bùi Thủy,60 phút,12-15 người,3.972 kcal,4,"['1 kg sấu bánh tẻ', '1 kg đường vàng (hoặc đường cát trắng)', '1 củ gừng bánh tẻ', 'Muối hạt']",[],[],"Chủ nhật, 8/6/2025, 14:30 (GMT+7)"
https://vnexpress.net/doi-song-cooking-sua-hat-sen-4637455.html,,,,,,,,,,,,
https://vnexpress.net/doi-song-cooking-che-nhan-long-hat-sen-4636483.html,"Món tráng miệng, giải khát",Cách làm chè nhãn lồng hạt sen kiểu Hà Nội xưa,"Từng trái nhãn mọng nước, bọc hạt sen bên trong bùi bùi, nước chè ngọt thanh. Đây là món để giải khát ngày hè của người Hà Nội xưa.",Bùi Thủy,50 phút,6-8 người,1.028 kcal,5,"['1 kg nhãn lồng Hưng Yên', '200 gr hạt sen tươi', '200 - 250 gr đường phèn', '1 - 1,2 lít nước', 'Hoa sen trình bày và lấy ít gạo sen rắc chè']",[],[],"Thứ ba, 1/8/2023, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-nuoc-tia-to-vai-ngam-giai-nhiet-4615994.html,"Món tráng miệng, giải khát","Cách làm nước tía tô, vải ngâm giải nhiệt","Một ly trà tía tô, vải ngâm với màu đỏ bắt mắt, vị chua ngọt hài hòa, topping vải ngâm giòn giọt, thanh mát. Đồ uống này vừa giúp giải nhiệt, trị cảm, trị nám, làm đẹp vừa cải thiện tiêu hóa hiệu quả.",Bùi Thủy,45 phút,10-12 người,2.069 kcal,6,"['300 gr lá tía tô tươi', '1,5 lít nước', 'Topping: Vải ngâm, hạt sen, hạt chia... (tùy chọn)', 'Nước đường', 'Chanh', 'Muối']",[],[],"Thứ bảy, 10/6/2023, 17:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-che-do-xanh-4502485.html,"Món tráng miệng, giải khát",Cách nấu chè đỗ xanh bình dân kiểu Hà Nội xưa,"Chè đỗ xanh hay còn gọi chè đỗ đãi, chè đánh... là thức quà bình dân vào mùa nóng của người Hà Nội.",Bùi Thủy,50 phút,6-8 người,1.429 kcal,6,"['200 gr đỗ (đậu) xanh', '200 gr đường', '1/2 thìa cà phê muối tinh', '1 ống vani', 'Tinh dầu chuối', 'Ăn kèm: Trân châu, dừa nạo, thạch đen']",[],[],"Thứ hai, 22/8/2022, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-tra-gao-gung-rang-ho-tro-thai-doc-tieu-mo-4497433.html,"Món tráng miệng, giải khát","Cách làm trà gạo gừng rang hỗ trợ thải độc, tiêu mỡ","Với nguyên liệu gần gũi, cách làm đơn giản, bạn có ngay món trà quý với nhiều lợi ích cho sức khỏe hỗ trợ thải độc, tiêu mỡ, tăng cường sức đề kháng.",Bùi Thủy,30 phút,4-6 người,340 kcal,2,"['200 gr gạo tẻ', '100 gr gừng già']",[],[],"Thứ ba, 9/8/2022, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-nuoc-dau-den-4494549.html,"Món tráng miệng, giải khát","Cách nấu nước đậu đen thanh lọc cơ thể, giảm cân","Nước đậu đen không chỉ giải khát, giải độc mà còn là ''bí mật'' từ lâu của người dân Nhật Bản giúp giảm bớt lượng mỡ thừa ở cánh tay, phần bụng.",Bùi Thủy,30 phút,4 – 6 người,686 kcal,2,"['200 gr đậu đen xanh lòng', '3,5 - 4 lít nước']",[],[],"Thứ hai, 1/8/2022, 18:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-dao-ngam-tra-dao-cam-sa-4492323.html,"Món tráng miệng, giải khát","Cách làm đào ngâm, trà đào cam sả giải nhiệt ngày hè","Từng miếng đào giòn ngon, nước trà thoảng vị đặc trưng từ đào, sả, màu ánh nâu đỏ đẹp mắt. Đây là thức uống mát lành, dễ làm để dùng dần hàng tháng.",Bùi Thủy,90 phút,12-15 người,4.627 kcal,10,"['2 kg đào tươi', '1 kg đường đỏ', '1 lít nước', '1 quả chanh', 'Muối hạt', 'Lọ thủy tinh', '3 nhánh sả tươi', '1 quả cam', '1 túi trà lọc hương đào', 'Nước, đào ngâm']",[],[],"Thứ tư, 27/7/2022, 16:29 (GMT+7)"
https://vnexpress.net/doi-song-cooking-vai-ngam-duong-phen-4484477.html,"Món tráng miệng, giải khát",Cách làm vải ngâm đường phèn để quanh năm,"Thịt vải giòn giọt mà không gắt, thanh mát. Từ vải ngâm, chế biến được nhiều món giải khát thơm ngon như trà vải truyền thống, trà mận vải, trà vải hoa đậu biếc, trà thạch vải...",Bùi Thủy,50 phút,8-10 người,1.809 kcal,4,"['1 kg quả vải chín', '300 gr đường phèn', '400 ml nước', '1/4 thìa cà phê muối tinh']",[],[],"Thứ tư, 6/7/2022, 18:00 (GMT+7)"
https://vnexpress.net/cach-lam-tra-tac-giai-khat-don-gian-tai-nha-4459257.html,"Món tráng miệng, giải khát",Cách làm trà tắc giải khát với công thức đơn giản ngay tại nhà,Trà tắc (trái quất) luôn là 'siêu phẩm' giải khát trong mùa hè được nhiều bạn trẻ yêu thích.,Bùi Thủy,20 phút,2 người,842 kcal,6,"['2 gói trà túi lọc Lipton hoặc hồng trà, trà xanh (tùy chọn)', '200 ml nước sôi', '100 gr đường cát vàng', '8 trái tắc (quất)', 'Đá viên', 'Mật ong, húng bạc hà trang trí (tùy chọn)']",[],[],"Thứ tư, 4/5/2022, 18:31 (GMT+7)"
https://vnexpress.net/tu-lam-chanh-muoi-4311546.html,,,,,,,,,,,,
https://vnexpress.net/sinh-to-chuoi-chanh-day-4311477.html,,,,,,,,,,,,
https://vnexpress.net/bon-loai-banh-ngot-ngao-mat-lanh-4311379.html,,,,,,,,,,,,
https://vnexpress.net/sinh-to-tu-rau-qua-4311296.html,,,,,,,,,,,,
https://vnexpress.net/thom-ngon-sua-dau-nanh-tu-che-4311281.html,,,,,,,,,,,,
https://vnexpress.net/mon-trang-mieng-4311313.html,,,,,,,,,,,,
https://vnexpress.net/cocktail-hoa-qua-tuoi-4311597.html,,,,,,,,,,,,
https://vnexpress.net/sinh-to-khoai-mon-4311511.html,,,,,,,,,,,,
https://vnexpress.net/che-buoi-4311485.html,,,,,,,,,,,,
https://vnexpress.net/che-nha-dam-4311480.html,,,,,,,,,,,,
https://vnexpress.net/banh-gato-hoa-qua-4311360.html,,,,,,,,,,,,
https://vnexpress.net/che-ngo-com-4311345.html,,,,,,,,,,,,
https://vnexpress.net/tu-lam-kem-dua-4311293.html,,,,,,,,,,,,
https://vnexpress.net/rau-cau-chanh-day-4311334.html,,,,,,,,,,,,
https://vnexpress.net/kem-dau-4311305.html,,,,,,,,,,,,
https://vnexpress.net/cach-lam-sua-khoai-lang-tim-dep-sanh-min-4366266.html,"Món tráng miệng, giải khát","Cách làm sữa khoai lang tím đẹp, sánh mịn","Sữa có màu tím đẹp, vị bùi bùi của khoai lang quyện vị ngọt béo của sữa rất thơm ngon và bổ dưỡng.",,40 phút,3 - 4 người,1.498 kcal,5,"['400 - 450 gram khoai lang tím (3-4 củ khoai)', '1 - 1,2 lít nước', '1 túi sữa tươi (220 ml)', '2/3 hộp sữa đặc', '2 lá dứa (hoặc vani)']",[],[],"Thứ tư, 6/10/2021, 19:42 (GMT+7)"
https://vnexpress.net/banh-gato-cuon-hinh-khuc-cui-4311257.html,,,,,,,,,,,,
https://vnexpress.net/sinh-to-dau-tay-4311256.html,,,,,,,,,,,,
https://vnexpress.net/banh-ngot-ca-rot-4311254.html,,,,,,,,,,,,
https://vnexpress.net/che-thanh-long-4311221.html,,,,,,,,,,,,
https://vnexpress.net/cach-lam-hong-tra-sua-don-gian-tai-nha-4358125.html,"Món tráng miệng, giải khát",Cách làm hồng trà sữa đơn giản tại nhà,"Hồng trà sữa nổi bật hương vị đặc trưng của trà, quyện với vị ngọt béo của sữa, chút dai mềm của trân châu hấp dẫn như ngoài tiệm.",Bùi Thủy,50 phút,4-5 người,3.021 kcal,5,"['50 g hồng trà', '1 hộp sữa đặc', '1 túi sữa tươi (220 ml)', '180 - 200 g đường (điều chỉnh theo khẩu vị ngọt)', 'Trân châu đen: bột năng, bột gạo, bột ca cao (hoặc bột milo).']",[],[],"Chủ nhật, 19/9/2021, 19:00 (GMT+7)"
https://vnexpress.net/cach-lam-tra-sua-thai-xanh-don-gian-tai-nha-4354874.html,"Món tráng miệng, giải khát",Cách làm trà sữa Thái xanh đơn giản tại nhà,"Dù giãn cách, bạn vẫn tạo ra được các ly trà sữa thơm ngon đơn giản tại nhà với nguyên liệu đơn giản.",Bùi Thủy,75 phút,4-5 người,2.155 kcal,5,"['40 g trà Thái xanh', '1 hộp sữa đặc', '1 túi sữa tươi 220ml', '1 gói bột rau câu con cá dẻo (10-12 g)', '180 - 200 g đường (tùy khẩu vị ngọt)']",[],[],"Thứ ba, 14/9/2021, 19:00 (GMT+7)"
https://vnexpress.net/thach-trai-cam-mat-lanh-4311131.html,,,,,,,,,,,,
https://vnexpress.net/banh-pudding-xoai-ngot-mat-4311117.html,,,,,,,,,,,,
https://vnexpress.net/cach-nau-che-bi-do-don-gian-4343767.html,"Món tráng miệng, giải khát",Cách nấu chè bí đỏ đơn giản,"Bí đỏ mềm dẻo, quyện trong nước cốt dừa sóng sánh béo ngậy, đậu phộng giòn thơm làm nên món ngon bổ dưỡng thời kỳ giãn cách.",Bùi Thủy,50 phút,3-4 người,2.108 kcal,5,"['300 grams bí đỏ', '150 gram bột năng', '150 grams đường phèn', 'Hỗn hợp nước cốt dừa: 250 ml nước cốt dừa, 1 ống vani, 2 thìa canh bột năng, 2-3 thìa canh đường, 1/4 thìa cà phê muối.', 'Đậu phộng rang, giã sơ (hoặc mè rang)']",[],[],"Chủ nhật, 22/8/2021, 19:00 (GMT+7)"
https://vnexpress.net/cach-lam-che-hat-sen-long-nhan-thanh-mat-4339497.html,"Món tráng miệng, giải khát",Cách làm chè hạt sen long nhãn thanh mát,"Long nhãn giòn tươi, hạt sen mềm, bùi bùi, nước chè ngọt thanh làm từ đường phèn làm nên món ăn bổ dưỡng vào mùa hè.",Bùi Thủy,45 phút,3-4 người,1.112 kcal,4,"['50 hạt sen tươi', '50 quả nhãn lồng', '100 gr đường phèn (tùy khẩu vị)', 'Tinh dầu hoa bưởi (hoặc vani)']",[],[],"Thứ ba, 17/8/2021, 19:00 (GMT+7)"
https://vnexpress.net/che-vai-nam-tuyet-4325131.html,,,,,,,,,,,,
https://vnexpress.net/che-tuyet-yen-bat-vi-4325142.html,,,,,,,,,,,,
https://vnexpress.net/lam-banh-long-trang-trung-beo-xop-khong-can-bot-4325171.html,,,,,,,,,,,,
https://vnexpress.net/mon-sua-tra-nguoc-doi-de-lam-4325227.html,,,,,,,,,,,,
https://vnexpress.net/lam-tao-pho-trong-nhay-mat-bang-duong-nho-4325195.html,,,,,,,,,,,,
https://vnexpress.net/cach-lam-kem-chuoi-dua-don-gian-tai-nha-4298540.html,,Cách làm kem chuối dừa đậu phộng đơn giản tại nhà,"Kem chuối mềm quyện với vị béo ngậy của nước cốt dừa, chút bùi bùi của đậu phộng quyện lại mát lành, xua tan cái nóng bức của mùa hè.",Bùi Thủy,375 phút,4-5 người,2.780 kcal,8,"['6-7 quả chuối sứ chín', '2 hộp sữa chua không đường', '300 ml nước cốt dừa', '200 ml sữa đặc có đường', 'Lạc (đậu phộng) rang, dừa nạo', '1/4 thìa cà phê muối', 'Một chút tinh dầu chuối (hoặc vani) tăng hương thơm (tùy chọn)', 'Hộp đựng, giấy nến']",[],[],"Thứ bảy, 5/6/2021, 19:00 (GMT+7)"
https://vnexpress.net/giai-nhiet-voi-che-nam-tuyet-tao-do-4298543.html,,,,,,,,,,,,
https://vnexpress.net/cach-nau-che-bi-do-nhan-dau-xanh-don-gian-dep-mat-4298529.html,,,,,,,,,,,,
https://vnexpress.net/che-cam-tao-pho-giai-nhiet-mua-he-4298530.html,,,,,,,,,,,,
https://vnexpress.net/nuoc-chanh-viet-quat-giai-khat-mua-he-4298470.html,,,,,,,,,,,,
https://vnexpress.net/nuoc-la-tia-to-giai-khat-cho-ngay-nang-4298451.html,,,,,,,,,,,,
https://vnexpress.net/cong-thuc-nau-che-troi-nuoc-ngon-deo-khong-bi-cung-4298453.html,"Món tráng miệng, giải khát","Công thức nấu chè trôi nước ngon, dẻo, thanh mát","Chè trôi nước không chỉ có vị thanh mát, ngon miệng mà còn là nét đặc trưng trong ẩm thực truyền thống người Việt.",Trần Hảo,120 phút,4 người,4.993 kcal,10,"['300 gram bột nếp', '200 gram đường thốt nốt', '3 thìa canh đường cát trắng', '200ml nước cốt dừa', '50 gram dừa sợi', '100 gram đậu xanh đã tách vỏ', '70 gram gừng, 50 gram khoai lang (dùng khoai lang sẽ giúp cho viên chè được đứng và mềm dẻo để qua ngày không bị cứng)', '3 thìa cà phê muối và 1 thìa canh bột năng', '1 ít lá dứa và một ít vừng rang sẵn', '250ml nước ấm']",[],[],"Thứ hai, 15/3/2021, 19:00 (GMT+7)"
https://vnexpress.net/cach-lam-tra-sua-tai-nha-4298430.html,,,,,,,,,,,,
https://vnexpress.net/nhung-mon-che-bien-tu-hoa-buoi-4298457.html,,,,,,,,,,,,
https://vnexpress.net/cach-nau-che-suong-sa-hat-luu-4298458.html,,,,,,,,,,,,
https://vnexpress.net/bi-quyet-lam-kimbap-trong-tich-tac-4298468.html,"Món tráng miệng, giải khát","Hướng dẫn làm Kimbap đơn giản, nhanh chóng trong 'Tích tắc'","Đơn giản, dễ dàng, ngon miệng, món ăn này nhanh chóng chiếm cảm tình của các tín đồ mê Kimbap của Hàn Quốc.",Bùi Thủy,20 phút,4-5 người,308 kcal,11,"['4-5 lá rong biển', '3-4 chén cơm (bát nhỏ)', '1 hộp thịt đóng hộp Spam của Mỹ. Bạn có thể thay bằng thịt giăm bông, xúc xích...', '2 quả trứng', 'Rau xà lách', '1-2 quả dưa chuột', '1 củ cà rốt', 'Kim chi', 'Vừng rang (tùy thích)', 'Gia vị: Dầu thực vật, dầu mè, bột canh.', 'Bạn có thể biến tấu thêm/bớt các nguyên liệu khác như: cà rốt, rau cải bó xôi (rau chân vịt/bina), phô mai cắt lát...']",[],[],"Thứ bảy, 20/2/2021, 19:00 (GMT+7)"
https://vnexpress.net/doi-song-cooking-banh-nuong-nhan-sua-dua-4508524.html,Các loại bánh,Cách làm bánh nướng nhân sữa dừa thơm ngon,"Vỏ bánh mềm, nhân sữa dừa vừa béo ngậy vừa dẻo dai kéo sợi, vị ngọt vừa phải, dễ định hình sắc nét cho bánh. Nhân sữa dừa kéo sợi đang là hot trend trong mùa Trung thu năm nay.",Bùi Thủy,85 phút,6 người,3.134 kcal,18,"['* Vỏ bánh:', '200 gr bột mì đa dụng', '130 gr nước đường', '30ml dầu ăn', '6 gr bơ đậu phộng', '1 gr baking soda', '* Nhân bánh:', '200 gr dừa tươi nạo sợi', '90 gr sữa đặc có đường', '90 ml nước cốt dừa', '15 gr đường (tùy chọn)', '20 ml nước dừa tươi (tùy chọn)', '30 gr bột bánh dẻo tạo độ kết dính', '5 ml vani', '* Hỗn hợp phết mặt bánh:', '1 lòng đỏ trứng gà', '10 ml dầu ăn', '5ml nước đường bánh nướng (tùy chọn)']",[],[],"Thứ tư, 7/9/2022, 18:01 (GMT+7)"
